id,name,star rating,description,address,latitude,longitude,room option 0,room option 1,currency code,room price,tax,extra guest charge,child charge,other charges,discount,type,base rate,base rate rounded off,published price,published price rounded off,offered price,offered price rounded off,agent commission,agent mark up,service tax,tcs,tds,service charge,total gst amount,cgst amount,cgst rate,cess amount,cess rate,igst amount,igst rate,sgst amount,sgst rate,taxable amount
64906ad2a3f464b55600bc14,Hotel Dev Villas Jaipur,3,"The name of the hotel is Hotel Dev Villas Jaipur. The id of the hotel is 64906ad2a3f464b55600bc14. The hotel star rating is 3. The hotel address is Gopalpura Bypass Rd, Near Metro Station Parking, New Aatish Market Metro Station, Shanthi Nagar, Mansarovar,, Shyam Nagar, 302019 Jaipur, India, 302019 Jaipur, India. Hotel Description is Dev Villas is perfect combination of heritage, luxury and comfort. Located in the heart of beautiful and world renowned city very well known as pink city - Jaipur.    Dev Villas offers an elegant heritage design with rich interior have done in traditional Rajputana style with lot of attention to the details which will make esteem guest stay at ease.    Not far from the Airport, railway station, bus stand, Dev Villas. With it's cozy atmosphere and contemporary style, this three-storey retreat offers guest and inviting enviornmental coupled with the best facilities and amenities that they could wish you for.
 Additional Description for the hotel are Heritage design, central location, cozy atmosphere and contemporary style","Gopalpura Bypass Rd, Near Metro Station Parking, New Aatish Market Metro Station, Shanthi Nagar, Mansarovar,, Shyam Nagar, 302019 Jaipur, India, 302019 Jaipur, India",26.879799999999999,75.760300000000001,Deluxe Room,Super Deluxe,INR,0,252,0,0,0,0,Published,1786.05,1786.05,2352,2352,2038.05,2038.05,313.94999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64906ad2a3f464b55600bc15,Rahwaas A Homely Budget Stay,0,"The name of the hotel is Rahwaas A Homely Budget Stay. The id of the hotel is 64906ad2a3f464b55600bc15. The hotel star rating is not known. The hotel address is G6 Jawaharlal Nehru Marg JLN marg, . Hotel Description is HeadLine : In Jaipur (Durgapura)Location : With a stay at OYO 1060 Hotel Rahwaas in Jaipur (Durgapura), you ll be within a 10-minute drive of World Trade Park and Museum of Indology.  This hotel is 6.1 mi (9.9 km) from Hawa Mahal and 10.7 mi (17.3 km) from Jal Mahal.Rooms : Make yourself at home in one of the 6 air-conditioned guestrooms. Complimentary wireless Internet access is available to keep you connected. Private bathrooms with showers feature rainfall showerheads and complimentary toiletries.Dining : A complimentary continental breakfast is served daily from 7:30 AM to 10:30 AM.CheckIn Instructions :   Extra-person charges may apply and vary depending on property policyGovernment-issued photo identification and a credit card, debit card, or cash deposit may be required at check-in for incidental chargesSpecial requests are subject to availability upon check-in and may incur additional charges; special requests cannot be guaranteedOnly bookings from non-local guests are accepted; guests whose residence is within the same city as the property will not be allowed to check inBe prepared: check the latest COVID-19 travel requirements and measures in place for this destination before you travel.Please note that cultural norms and guest policies may differ by country and by property; the policies listed are provided by the property  Special Instructions : There is no front desk at this property. To make arrangements for check-in please contact the property ahead of time using the information on the booking confirmation. Guests must contact the property for check-in instructions.  To register at this property, guests who are Indian citizens must provide a valid photo identity card issued by the Government of India. PAN cards are not accepted. Travelers who are not citizens of India must present a valid passport and visa. ","G6 Jawaharlal Nehru Marg JLN marg, ",26.847819999999999,75.801439999999999,Double or Twin Room,,INR,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64906ad2a3f464b55600bc16,OYO 14067 Hotel Suryamani,0,"The name of the hotel is OYO 14067 Hotel Suryamani. The id of the hotel is 64906ad2a3f464b55600bc16. The hotel star rating is not known. The hotel address is 0 Fateh Singh Market Opposite Hotel Rajputana Sheraton Hasanpura Flyover. Hotel Description is HeadLine : Near M.I. RoadLocation : With a stay at OYO 14067 Hotel Suryamani in Jaipur, you ll be within a 5-minute drive of M.I. Road and City Palace.  This hotel is 5.2 mi (8.4 km) from Jal Mahal and 2.5 mi (4 km) from Sawai Mansingh Stadium.Rooms : Make yourself at home in one of the 12 guestrooms. Complimentary wireless Internet access is available to keep you connected. Bathrooms have showers and complimentary toiletries.Dining : A complimentary continental breakfast is served daily from 8 AM to 9 AM.CheckIn Instructions : Extra-person charges may apply and vary depending on property policy. Government-issued photo identification and a credit card, debit card, or cash deposit are required at check-in for incidental charges. Special requests are subject to availability upon check-in and may incur additional charges. Special requests cannot be guaranteed.  Only bookings from non-local guests are accepted. Guests whose residence is within the same city as the property will not be allowed to check in.  Please note that cultural norms and guest policies may differ by country and by property. The policies listed are provided by the property.  ",0 Fateh Singh Market Opposite Hotel Rajputana Sheraton Hasanpura Flyover,26.918240000000001,75.791669999999996,Double or Twin Room,,INR,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64906ad2a3f464b55600bc17,Royal View Hotel,4,"The name of the hotel is Royal View Hotel. The id of the hotel is 64906ad2a3f464b55600bc17. The hotel star rating is 4. The hotel address is R-18, B.B. Fatima Colony, Ramgarh Moad, Rajasthan302002, India, 302002, Rajasthan, India. Hotel Description is <b>In Jaipur (Amer Fort Road)</b><b>Location: </b>A stay at Royal View Hotel places you in the heart of Jaipur, within a 5-minute drive of Gaitor and Galta Gate.  This hotel is 1.8 mi (2.9 km) from Jal Mahal and 2.7 mi (4.3 km) from City Palace.<b>Rooms: </b>Stay in one of 32 guestrooms featuring LCD televisions. Complimentary wireless Internet access keeps you connected, and cable programming is available for your entertainment. Bathrooms feature showers with rainfall showerheads and complimentary toiletries. Conveniences include phones, as well as safes and desks.<b>Attractions: </b>Distances are displayed to the nearest 0.1 mile and kilometer. <br /> Jal Mahal - 1.7 km / 1.1 mi <br /> Gaitor - 2.7 km / 1.7 mi <br /> Galta Gate - 3.7 km / 2.3 mi <br /> Govind Devji Temple - 3.9 km / 2.4 mi <br /> Hawa Mahal - 4 km / 2.5 mi <br /> Ganesh Temple - 4 km / 2.5 mi <br /> Johri Bazaar - 4.3 km / 2.7 mi <br /> City Palace - 4.4 km / 2.7 mi <br /> Chandra Mahal - 4.4 km / 2.7 mi <br /> Jantar Mantar - 4.4 km / 2.8 mi <br /> Tripolia Bazar - 4.5 km / 2.8 mi <br /> Swargasuli Tower - 4.6 km / 2.8 mi <br /> Iswari Minar Swarga Sal - 4.7 km / 2.9 mi <br /> Heaven-Piercing Minaret - 4.7 km / 2.9 mi <br /> Ram Niwas Garden - 5.1 km / 3.2 mi <br /> The preferred airport for Royal View Hotel is Sanganer Airport (JAI) - 16.3 km / 10.2 mi <b>Amenities: </b>Take in the views from a terrace and a garden and make use of amenities such as complimentary wireless Internet access. This Mediterranean hotel also features concierge services and a picnic area.<b>Business Amenities: </b>Featured amenities include a business center, dry cleaning/laundry services, and a 24-hour front desk. Event facilities at this hotel consist of conference space and a meeting room. A roundtrip airport shuttle is provided for a surcharge (available 24 hours), and free valet parking is available onsite.<b>Dining: </b>Enjoy a meal at the restaurant, or stay in and take advantage of the hotel's 24-hour room service. Buffet breakfasts are available daily from 7:30 AM to 10:30 AM for a fee. Additional Description for the hotel are Prime location in Jaipur, with comfortable rooms and great amenities.","R-18, B.B. Fatima Colony, Ramgarh Moad, Rajasthan302002, India, 302002, Rajasthan, India",26.946138000000001,75.847533999999996,Executive Room,Deluxe Room,INR,0,247.44999999999999,0,0,0,0,Published,1881.6300000000001,1881.6300000000001,2329,2329,2129.0799999999999,2129.0799999999999,199.78999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64906ad2a3f464b55600bc18,Four Points by Sheraton Jaipur City Square,1,"The name of the hotel is Four Points by Sheraton Jaipur City Square. The id of the hotel is 64906ad2a3f464b55600bc18. The hotel star rating is 1. The hotel address is City Square Vasundhara Colony Tonk Road 302018 Jaipur, 302018 Jaipur. Hotel Description is HeadLine : Near World Trade ParkLocation : With a stay at Four Points by Sheraton Jaipur, City Square, you ll be centrally located in Jaipur, within a 10-minute drive of Museum of Indology and Station Road.  This 5-star hotel is 5.1 mi (8.1 km) from Hawa Mahal and 10.3 mi (16.6 km) from Jal Mahal.Rooms : Make yourself at home in one of the 114 air-conditioned rooms featuring minibars and LCD televisions. Complimentary wireless Internet access keeps you connected, and cable programming is available for your entertainment. Partially open bathrooms with showers feature rainfall showerheads and complimentary toiletries. Conveniences include phones, as well as safes and desks.Dining : Enjoy a meal at The Eatery, or stay in and take advantage of the hotel s 24-hour room service. Mingle with other guests at the complimentary reception, held daily. Wrap up your day with a drink at the bar/lounge. Buffet breakfasts are available daily from 7:30 AM to 10:30 AM for a fee.CheckIn Instructions :   Extra-person charges may apply and vary depending on property policyGovernment-issued photo identification and a credit card, debit card, or cash deposit may be required at check-in for incidental chargesSpecial requests are subject to availability upon check-in and may incur additional charges; special requests cannot be guaranteedSafety features at this property include a fire extinguisher, a smoke detector, a security system, a first aid kit, and window guardsBe prepared: check the latest COVID-19 travel requirements and measures in place for this destination before you travel.Please note that cultural norms and guest policies may differ by country and by property; the policies listed are provided by the property     Children ages 0-7 are provided buffet meals when using existing bedding. Children ages 8-11 are provided buffet meals at half price.  Special Instructions : Front desk staff will greet guests on arrival. For more details, please contact the property using the information on the booking confirmation.  To register at this property, guests who are Indian citizens must provide a valid photo identity card issued by the Government of India. PAN cards will not be accepted as ID. Travelers who are not citizens of India must present a valid passport and visa. ","City Square Vasundhara Colony Tonk Road 302018 Jaipur, 302018 Jaipur",26.863572999999999,75.796036000000001,"Deluxe Room, 1 King Bed","Deluxe Suite, 1 Bedroom, City View",INR,0,0,0,0,0,0,Published,12744,12744,14160,14160,12744,12744,1416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64906ad2a3f464b55600bc19,Samode Haveli,5,"The name of the hotel is Samode Haveli. The id of the hotel is 64906ad2a3f464b55600bc19. The hotel star rating is 5. The hotel address is Samode House,Near Jorawarsingh Gate, Gangapole,Amer Road, Jaipur, Rajasthan, 302002, India, 302002 Jaipur, Rajasthan, India. Hotel Description is &lt;b&gt;Get pampered in luxury within the finest ambience in Jaipur&lt;/b&gt;&lt;br&gt;&lt;br&gt;Samode Haveli is a 5-star hotel suitably located near Jorawar Singh Gate, Amer Road, in Jaipur. This heritage property built 175 years ago, is situated about 300 metres from Ganga pol and 600 metres from Char Darwaja. It is a luxurious accommodation in Jaipur, a traditional palace like mansion with courtyards, set in a verdant garden. &lt;br&gt;&lt;br&gt;The hotel has an enticing swimming pool, spa, and a fitness centre. Free Wi-Fi is available for the convenience of guests. Other facilities include a travel desk, doctor-on-call service, cycling tours, guided morning walk through the Pink City, and Jhalana Park Safari.&lt;br&gt;&lt;br&gt;Guests can choose from among 44 rooms at the property. The air-conditioned rooms here are well-equipped with a television, tea/coffee maker, minibar, electronic safe, and Wi-Fi. Guests at the hotel can also avail in-room services like newspaper, room service, laundry, tea counters, and organic toiletries.&lt;br&gt;&lt;br&gt;The property has an in-house traditional restaurant that pampers your taste buds with authentic Rajasthani, Indian and multi-cuisine delicacies.&lt;br&gt;&lt;br&gt;The Jaipur International Airport is 12.5 km from the property. The Jaipur Railway Station is 7 km away from here.&lt;br&gt;&lt;br&gt;Jorawar Singh Gate is located 400 metres from the property. Talkatora Talav is 1 km from the property, while Albert Hall Museum is 4 km away from here. Other landmarks include Birla Mandir (7 km), Amber Palace (7 km), and Anokhi Museum (8 km).&lt;br&gt;&lt;br&gt;&lt;b&gt;Book now and enjoy world class services at Samode Haveli&lt;br&gt;&lt;br&gt;What people love the most about this property is its great location and classy ambience. Additional Description for the hotel are Experience luxury in a heritage mansion with lush gardens, spa, and pool.","Samode House,Near Jorawarsingh Gate, Gangapole,Amer Road, Jaipur, Rajasthan, 302002, India, 302002 Jaipur, Rajasthan, India",26.933119999999999,75.837260000000001,Sheesh Mahal Suite,Haveli Suite Room,INR,0,5611.7399999999998,0,0,0,0,Negotiated,26052.630000000001,26052.630000000001,0,0,31664.369999999999,31664.369999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64906ad2a3f464b55600bc1a,Hotel Ruby,2,"The name of the hotel is Hotel Ruby. The id of the hotel is 64906ad2a3f464b55600bc1a. The hotel star rating is 2. The hotel address is Pareek College Road,Near Lal Pyaoo,Station Road,Banipark,Jaipur, Jaipur, Rajasthan, 302003, India, 302003 Jaipur, Rajasthan, India. Hotel Description is Hotel Ruby offers air-conditioned accommodation in Jaipur.The hotel is at a distance of 12 km from the Jaipur International Airport.The hotel features 60 well equipped rooms with essential amenities. Some of the conveniences available in these spacious rooms include telephone, safe, and private bathroom,  television set and writing desk.The three storey hotel features an in-house vegetarian restaurant and a travel desk. Along with a business center, 24-hour front desk, conference facilities, banquet facilities, board room and ATM machine. This hotel in Jaipur offers Wi-Fi services to its patron and can be reached from Jaipur Bus Stand (0.5 km) and Jaipur Railway Station (2 km). Few attractions located near the hotel include Jangleshwar Temple (1 km), Jali Wali Masjid (2km), Hawa Mahal (2 km), Galta Teerth (4 km) and City Palace (3 km). ","Pareek College Road,Near Lal Pyaoo,Station Road,Banipark,Jaipur, Jaipur, Rajasthan, 302003, India, 302003 Jaipur, Rajasthan, India",26.925035000000001,75.80247,Deluxe Non AC Room Single - Day Use (6 Hours: 1 PM - 7 PM),Deluxe Non AC Room Single - Day Use (4 Hours: 3 PM - 7 PM),INR,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64906ad2a3f464b55600bc1d,OYO 3627 Shani Classic,3,"The name of the hotel is OYO 3627 Shani Classic. The id of the hotel is 64906ad2a3f464b55600bc1d. The hotel star rating is 3. The hotel address is Mansarovar, 302020 Jaipur, India, 302020 Jaipur, India. Hotel Description is <b>Near ISKCON Jaipur, Sri Sri Giridhari Dauji Temple</b><b>Location: </b>Located in Jaipur, OYO 3627 The Jaipur Classic is within a 15-minute drive of ISKCON Jaipur, Sri Sri Giridhari Dauji Temple and Ram Niwas Gardens.  This hotel is 10.4 mi (16.7 km) from Hawa Mahal and 15.2 mi (24.4 km) from Jal Mahal.<b>Rooms: </b>Make yourself at home in one of the 16 air-conditioned guestrooms. Complimentary wireless Internet access is available to keep you connected. Bathrooms have showers and complimentary toiletries.<b>Attractions: </b>Distances are displayed to the nearest 0.1 mile and kilometer. <br /> ISKCON Jaipur, Sri Sri Giridhari Dauji Temple - 2.6 km / 1.6 mi <br /> World Trade Park - 8.8 km / 5.5 mi <br /> Sawai Mansingh Stadium - 12.1 km / 7.5 mi <br /> M.I. Road - 12.7 km / 7.9 mi <br /> Ajmer Road - 12.8 km / 8 mi <br /> Station Road - 13.3 km / 8.3 mi <br /> Sansar Chandra Road - 13.4 km / 8.3 mi <br /> Jaipur Exhibition and Convention Center - 13.6 km / 8.4 mi <br /> Birla Auditorium - 14.2 km / 8.8 mi <br /> Ram Niwas Gardens - 14.2 km / 8.9 mi <br /> Tripolia Bazar - 14.9 km / 9.3 mi <br /> Birla Mandir Temple - 15.3 km / 9.5 mi <br /> Bapu Bazaar - 15.6 km / 9.7 mi <br /> Heaven-Piercing Minaret - 15.8 km / 9.8 mi <br /> Museum of Indology - 16.3 km / 10.1 mi <br /> The preferred airport for OYO 3627 The Jaipur Classic is Sanganer Airport (JAI) - 8.2 km / 5.1 mi <b>Dining: </b>At OYO 3627 The Jaipur Classic, enjoy a satisfying meal at the restaurant. A complimentary continental breakfast is served daily from 8 AM to 9 AM. Additional Description for the hotel are Reason to stay at OYO 3627 Shani Classic: Excellent service, nice breakfast spread.","Mansarovar, 302020 Jaipur, India, 302020 Jaipur, India",26.841899999999999,75.745000000000005,Classic,Suite,INR,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64906ad2a3f464b55600bc1e,The Livin,3,"The name of the hotel is The Livin. The id of the hotel is 64906ad2a3f464b55600bc1e. The hotel star rating is 3. The hotel address is Plot no 17-18, Subhash nagar Shastri nagar,Near Science Park, 302016 Jaipur, India, 302016 Jaipur, India. Hotel Description is Featuring free WiFi and a restaurant, The Livin offers accommodation in Jaipur. Guests can enjoy the on-site restaurant. Free private parking is available on site.     All rooms have a cable TV with cable channels and a seating area to relax in after a busy day. You will find a kettle in the room. The rooms include a private bathroom.     You will find a 24-hour front desk at the property.     The hotel also offers car hire. Sindhi Camp is 2.2 km from The Livin, while Nahargarh Fort Palace is 2.5 km away. The nearest airport is Jaipur International Airport, 13.1 km from the property.      This property is also rated for the best value in Jaipur! Guests are getting more for their money when compared to other properties in this city.     We speak your language!
 Additional Description for the hotel are Free WiFi, on-site restaurant, excellent service, value for money.","Plot no 17-18, Subhash nagar Shastri nagar,Near Science Park, 302016 Jaipur, India, 302016 Jaipur, India",26.93928,75.796800000000005,Gold Room,Emerald Room,INR,0,312.72000000000003,0,0,0,0,Published,2368.8499999999999,2368.8499999999999,2919,2919,2681.5700000000002,2681.5700000000002,237.15000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64906ad2a3f464b55600bc20,Hotel Konark,1,"The name of the hotel is Hotel Konark. The id of the hotel is 64906ad2a3f464b55600bc20. The hotel star rating is 1. The hotel address is 399, Thawarai House, Lal Pyaoo, Pareek College Road, Jaipur, Rajasthan, 302006, India, 302006 Jaipur, Rajasthan, India. Hotel Description is Located 2 km away from City Palace, Hotel Konark offers internet access to its guests. This property in Jaipur is 2 km from Jaipur Railway Station.Arranged over 1 floor, this accommodation in Jaipur has a total of 43 well-appointed rooms. A closet, television, drinking water, air conditioner and en-suite bathroom with hot/cold running water are some of the conveniences offered in the room.Hotel Konark has a restaurant, travel counter, conference room and parking area within the premises. Laundry, transportation service and room service is also provided to its guests.Places worth visiting are Albert Hall Museum (4 km) and Hawa Mahal (3 km). Gandhi Nagar Railway Station is 7 km away and Jaipur International Airport is 13 km away from this property in Jaipur. ","399, Thawarai House, Lal Pyaoo, Pareek College Road, Jaipur, Rajasthan, 302006, India, 302006 Jaipur, Rajasthan, India",21.246670000000002,81.635099999999994,Standard Room.,Standard AC Room,INR,0,1800,0,0,0,0,Published,10000,10000,11800,11800,11800,11800,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64906ad2a3f464b55600bc21,OYO 700053 Hotel Nishva,3,"The name of the hotel is OYO 700053 Hotel Nishva. The id of the hotel is 64906ad2a3f464b55600bc21. The hotel star rating is 3. The hotel address is Railway Station Road, Jaipur, 302006 Jaipur, India, 302006 Jaipur, India. Hotel Description is &lt;b&gt; Located centrally in the Pink City Jaipur is Hotel Nishva. &lt;/b&gt;&lt;br&gt;&lt;br&gt;Situated at a walking distance from Tif Kitchen Cafe, this property offers elegant stay to its guests.

The hotel in Jaipur has well-appointed rooms. Rooms include conveniences like comfortable bed, television, wardrobe and attached bathroom with hot/cold water supply .

Guest can avail services like room service. Front desk, travel counter and parking are few of the facilities available within the premises.

Places of interest and travel hub in Jaipur include Jaipur Junction Railway Station (2 km), Hawa Mahal (5 km) and Jantar Mantar (5 km). The closest airport to this property is Jaipur International Airport (12 km).

&lt;B&gt; What people love the most about this property is its great location and hospitality.&lt;br&gt;&lt;br&gt;Book now and enjoy services at this affordable property. &lt;/B&gt; Additional Description for the hotel are Centrally located hotel in Pink City, with great hospitality and affordability.","Railway Station Road, Jaipur, 302006 Jaipur, India, 302006 Jaipur, India",26.923200000000001,75.790199999999999,,,INR,0,150,0,0,0,0,Published,1250,1250,1400,1400,1400,1400,112.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64906ad2a3f464b55600bc22,Saba Haveli,3,"The name of the hotel is Saba Haveli. The id of the hotel is 64906ad2a3f464b55600bc22. The hotel star rating is 3. The hotel address is 477, Saba Haveli, Gangapole, Jaipur, Jaipur, Rajasthan, 302002, India, 302002 Jaipur, Rajasthan, India. Hotel Description is Saba Haveli in Jaipur offers the perfect accommodation to vacationers and leisure enthusiasts on their trip to the pink city of Rajasthan. An array of comforts offered include: free parking, room service, internet access, medical facilities, luggage storage, and laundry service. Backup generators ensure uninterrupted supply of electricity. Multilingual staff members also ensure smooth communication with national and international guests. Additional Description for the hotel are Stay at Saba Haveli, a 250+ year old heritage property in Jaipur with warm hosts and homely hospitality.","477, Saba Haveli, Gangapole, Jaipur, Jaipur, Rajasthan, 302002, India, 302002 Jaipur, Rajasthan, India",26.935645999999998,75.842680000000001,Standard Room.,Deluxe Room,INR,0,843.75,0,0,0,0,Published,6202.1999999999998,6202.1999999999998,7594,7594,7045.9499999999998,7045.9499999999998,547.79999999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64906ad2a3f464b55600bc23,Hotel Apple 9,3,"The name of the hotel is Hotel Apple 9. The id of the hotel is 64906ad2a3f464b55600bc23. The hotel star rating is 3. The hotel address is 5 Friends Colony, Near Calgary Hospital,, Malviya Nagar Jaipur, Jaipur, Rajasthan, 302017, India, 302017 Jaipur, Rajasthan, India. Hotel Description is The Yatra SMART choice property comes with a promise of 8 assured amenities, money-back guarantee and priority helpline support. You also get free cancellation and standardized prices through the year.0 Additional Description for the hotel are Stay at Hotel Apple 9 for Yatra SMART choice amenities, money-back guarantee, and free cancellation.","5 Friends Colony, Near Calgary Hospital,, Malviya Nagar Jaipur, Jaipur, Rajasthan, 302017, India, 302017 Jaipur, Rajasthan, India",26.856166999999999,75.820694000000003,Deluxe Room,Super Deluxe Room,INR,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64906ad2a3f464b55600bc24,Hotel Shree Raj Laxmi Palace,1,The name of the hotel is Hotel Shree Raj Laxmi Palace. The id of the hotel is 64906ad2a3f464b55600bc24. The hotel star rating is 1. The hotel address is Power House Road. Hotel Description is Hotel Shree Raj Laxmi Palace ,Power House Road,26.923147,75.788414000000003,Standard Double Room,,INR,0,243.59999999999999,0,0,0,0,Published,2030,2030,2692,2692,2273.5999999999999,2273.5999999999999,182.69999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64906ad2a3f464b55600bc25,Hotel RG Palace Jaipur,3,"The name of the hotel is Hotel RG Palace Jaipur. The id of the hotel is 64906ad2a3f464b55600bc25. The hotel star rating is 3. The hotel address is Opp. Bharat Gas Agency Amber- Delhi Road, Rajasthan302028, India, 302028, Rajasthan, India. Hotel Description is <b>Near Seesh Mahal</b><b>Location: </b>With a stay at Hotel RG Palace Jaipur in Amer, you'll be within a 5-minute drive of Shesh Mahal and Amber Fort.  This hotel is 3.4 mi (5.5 km) from Jal Mahal and 6.1 mi (9.8 km) from City Palace.<b>Rooms: </b>Make yourself at home in one of the 36 guestrooms. Complimentary wireless Internet access is available to keep you connected. Bathrooms with showers are provided.<b>Attractions: </b>Distances are displayed to the nearest 0.1 mile and kilometer. <br /> Shesh Mahal - 1.9 km / 1.2 mi <br /> Chand Pol (Moon Gate) - 1.9 km / 1.2 mi <br /> Amber Fort - 2 km / 1.2 mi <br /> Seesh Mahal - 2 km / 1.3 mi <br /> Elefantasy - 3 km / 1.9 mi <br /> Nahargarh Biological & Zoological Park - 4.8 km / 3 mi <br /> Jal Mahal - 5.5 km / 3.4 mi <br /> Royal Gaitor Tumbas - 7.1 km / 4.4 mi <br /> Gaitor - 8.5 km / 5.3 mi <br /> Jaigarh Fort - 8.8 km / 5.5 mi <br /> Govind Devji Temple - 9.4 km / 5.8 mi <br /> Jantar Mantar - 9.8 km / 6.1 mi <br /> City Palace - 9.8 km / 6.1 mi <br /> Chandra Mahal - 9.8 km / 6.1 mi <br /> Hawa Mahal - 9.9 km / 6.1 mi <br /> The nearest major airport is Sanganer Airport (JAI) - 23.8 km / 14.8 mi<b>Amenities: </b>This hotel offers designated smoking areas.<b>Business Amenities: </b>Featured amenities include dry cleaning/laundry services and a 24-hour front desk. Free self parking is available onsite.<b>Dining: </b>A complimentary full breakfast is served daily from 8:00 AM to 10:00 AM. Additional Description for the hotel are Stay at Hotel RG Palace Jaipur for friendly staff and spacious rooms.","Opp. Bharat Gas Agency Amber- Delhi Road, Rajasthan302028, India, 302028, Rajasthan, India",26.991492999999998,75.86712,Deluxe Room,,INR,0,2295.71,0,0,0,0,Published,14496.43,14496.43,16792.139999999999,16792.139999999999,16792.139999999999,16792.139999999999,1304.6786999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64906ad2a3f464b55600bc26,OYO 43050 Hotel Royal Residency,0,The name of the hotel is OYO 43050 Hotel Royal Residency. The id of the hotel is 64906ad2a3f464b55600bc26. The hotel star rating is not known. The hotel address is Kukas. Hotel Description is OYO 43050 Hotel Royal Residency ,Kukas,27.030183999999998,75.892075000000006,Standard Double,Classic Double or Twin,INR,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64906ad2a3f464b55600bc27,The Amer Valley Jaipur,3,"The name of the hotel is The Amer Valley Jaipur. The id of the hotel is 64906ad2a3f464b55600bc27. The hotel star rating is 3. The hotel address is 106, Amer Road Opposite Kanak Ghati Near,Amer Rd , Jal Mahal. Hotel Description is Located in Jaipur, within a few steps of Jalmahal and 3.7 km of Amber Fort, The Amer Valley Jaipur provides accommodations with a terrace as well as free private parking for guests who drive. Among the facilities of this property are a restaurant, a 24-hour front desk and room service, along with free WiFi throughout the property. The hotel features family rooms. Complete with a private bathroom equipped with a shower and free toiletries, guest rooms at the hotel have a flat-screen TV and air conditioning, and selected rooms are equipped with a seating area.
 Additional Description for the hotel are Free parking, terrace, restaurant, 24-hour front desk, family rooms, free WiFi.","106, Amer Road Opposite Kanak Ghati Near,Amer Rd , Jal Mahal",26.9635,75.846299999999999,Premium Room,Club Room,INR,0,294,0,0,0,0,Published,2450,2450,3259,3259,2744,2744,220.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
